Action 1.09.0013
1214;In the configuration file Robotcontrol.cfg, configure a size of the supervision space for mentioned direction%CrLf%and then restart control. After occurred restart, check the feedback of the mentioned supervision space.
1215;In the configuration file Robotcontrol.cfg, configure a value of the supervision space for the auxiliary axis %CrLf%%CrLf%and then restart control. After occurred restart, check the feedback of the mentioned supervision space.
1216;Align spelling in _systemvars.ttp of the RCU with the actual name of the system variable.%CrLf%Then restart control.
1217;Program the mentioned fixed position point with the teach pendant at adequate place and %CrLf%close and reload the project "global".
1219;Operator intervention necessary to end the current program and to move robot into home position
1220;Increase TimeOut time for the disconnection of the high tension
1221;Increase TimeOut time for the reaching of the fixed position in the time program.
1222;Remove EcoTalk commands between WAIT_CONVEYOR and TRACKING(On) from the program.
1223;Increase the object distance or reduce the conveyor speed or optimize the instructions before the WAIT_CONVEYOR command.
1224;In the configuration data for the system, the entry [MC]needNextSegPreDelay must be set to a positive value.
1225;Use a valid parameter value: GREATER, SMALLER, EQUAL
1226;Check indicated causes.
1227;Check fuse and turn back on
1228;Check the functional group assignment table "FgAssignment.ini" whether exactly one functional group was defined as "a master".
1230;Check whether the array can be extended (constant 'cFgArraySize' in type file 'tsFgAssignment')
1231;Check the Ini file:%CrLf%- Is the searched section available? (pay attention to uppercase/lowercase)%CrLf%- Is the searched parameter available in the section? (pay attention to uppercase/lowercase)%CrLf%- Is a value assigned to the parameter?
1232;Check the indicated INI file in the Explorer.
1233;Check time program "PistonMaster" and activate valves where appropriate. Check whether valves switch if activated manually
1234;Check Sercos state and master again if necessary
1235;Restart automatic referencing and pay attention that no further troubles will occur during the process
1236;Determine original value of the parameter S0-0092 from data protection of the drive parameters for this drive and setting this value manually with the aid of DriveTop. 
1237;- Check drive parameters, set S92 in the drive to original value where appropriate and master piston once again.%CrLf%- Adapt parameters in the process.cfg to value in the drive and master piston once again 
1238;On the service page at the teach pendant, reference dosing piston.
1239;Abort time program by means of "Stop" or "Stop all" and start referencing on the service page
1240;Relieve pressure in piston manually and restart referencing process 
1241;- Check timeout time of the event step in the time program 'PistonMaster'%CrLf%- Check whether drive release and power of dosing drives are available (driver controller status 'AB' or 'AF')
1242;Inspection of the hose connections and/or blind stuffing at the multipole connector,%CrLf%Inspection of the compressed air supply for control air STL%CrLf%Inspection of pressure switch control air STL
1243;Inspection of the hose connections at the multipole connector
1244;Inspection of the compressed air supply for matrix%CrLf%Inspection of pressure switch motor bearing air MLL
1245;Check turbine %CrLf%- Check required value speed%CrLf%-Check time specification
1248;- Check network connection, can be copied from the 3DOnSite computer to the controller%CrLf%- Check whether download directory exists
1249;- Check which file name was transmitted to the control by the 3DOnSite SV_StatisticDownload.i_zNewName 
1250;Check columns, sections, keywords in the 3DOnSite configuration
1251;Check whether there are actually values not equal to -1.0 in the paint volume table.
1252;Increase temperature and/or prolong heating duration.
1253;Reduce temperature and/or reduce heating duration.
1254;Reduce speed.
1255;- Check function of valves & cylinders allowing an outflow of the medium from the dosing piston%CrLf%- Check parameterization of the max. permissible moment (process.cfg --> MaxTorque).%CrLf%- Check dynamics parameter %CrLf%- Check mechanics for sluggishn
1256;- Increase speed to PTP 5%.%CrLf%- Increase acceleration.
1257;Check parameterization of the work areas / blocking areas.
1258;Check configuration with Kemromgr and align with circuit diagram, then restart control.
1259;- Check pressure in the paint supply. %CrLf%- Check color valve corresponding to the wanted paint. %CrLf%- Check initiators at the paint memory. %CrLf%- Check piston in the paint memory.
1260;- Check whether paint is loaded in the paint reservoir.%CrLf%- Check high pressure supply for paint reservoir.%CrLf%- Check ringpipe pressure.%CrLf%- Check concerned paint valve for function. 
1261;Component must be exchanged.
1262;Exchange component soon.
1263;Check time program whether the way for the escaping air is free when extending.%CrLf% - Check control valves for the corresponding isolating cylinder.%CrLf%- Check initiators at the isolating cylinder for function and correct situation.%CrLf%- Check st
1264;Check the current configuration of the control (Sercos part) and clarify why the required parameter is not contained.
1265;Clarify why one or both parameters were entered into the configuration with different values.
1266;Clarify which entry is the correct one and use the same name in both configuration files.
1267;Check whether brush values are above the restoral threshold.
1268;Start master process again, pay attention to further drive errors where appropriate.%CrLf%e.g. axis limit switch and so forth.
1269;Check cabling of the master sensor. Ensure that negative and positive feedback of the signal is recognized.%CrLf%Increase mastering delta in the configuration of the mentioned axis.
1270;- STS_GATE_NOK: Exchange counter card or reset by tension removal %CrLf%ATTENTION: Clear the cell in T1 by all means, since a restart after reset or loss of the counter card is not possible (loss of the current conveyor position) DANGER OF COLLISION!
1271;Change mentioned parameter in the file "EcotalkVariables.ttp" to valid value and restart control.%CrLf%The range of values of the parameter valid for this function is to be taken from the comment in the file.
1272;Correct EcoTalk command according to EcoTalk Doku and reload teach program.
1273;Move corresponding axis into the permissible traveling range.
1274;Check and correct configuration, then restart control.
1275;Please inform your controller supplier
1276;End time program and purge channel before restart.
1277;- Check time program whether the way for the escaping air is free when extending.%CrLf%- Check control valves for the corresponding isolating cylinder.%CrLf%- Check initiators at the isolating cylinder for function and correct situation.%CrLf%- Check stri
1278;Operate the device without bridging the interlock. 
1279;Check the cfg parameter. Check transmission of conveyor to the encoder (too many increments/mm). Reduce resolution of the counter card.
1280;The control was stopped for safety reasons. ATTENTION: Restart the control and clear the cell in T1 by all means since a path continuation is not possible after reset or loss of the counter card (loss of the current conveyor position)
1281;Adjust configuration of the Override.def of the Brush.def, pay attention to uppercase/lowercase.
1282;Reduce number of sections in 3DOnsite
1283;- Open "Percent Overrides" module in 3DOnSite and save
1284;- Check paint valve for function%CrLf%- Check whether the selected color at the color valve is connected %CrLf%- Check whether the selected color is connected to the paint supply %CrLf%- Check pressure in the paint supply %CrLf%- Check pressure supply of 
1285;Check and adapt the parameters for the conveyor filter (Conv_Vel_max, Conv_Acc_max) in the cfg file corresponding to the FU.
1286;Check the cfg parameter for the bus runtime and the paint distance delay and adjust where appropriate, also, check the main needle response time (learned by means of feedback signal).
1287;Correct section designation, check e.g. for blank:%CrLf%WRONG:  [Section 1]%CrLf%CORRECT: [Section1]
1288;Create file for indicated module and color.
1289;Check program code
1290;A user with authorization for T 2 mode must log in at EcoScreen.
1291;Try to log the user in or off again. %CrLf%- If the problem should persist, restart the computer and/or restart ViewServer.%CrLf%- Should the problem should persist, contact the controller supplier.
1292;Check user administration and align with configuration of the vision system.
1293;Check the EcoScreen configuration.
1294;Check why the robot did not reach the position
1296;Check speed override at the teach pendant, increase TimeOut time for the fixed position ride where appropriate 
1297;In the Processbuilder, check the parameterized size and change to a valid value. 
1298;- Check hose transitions with test pin DN 7.25/ /- Exchange pig distance 1%CrLf%- Exchange hose distance 1
1299;- Ventilate ringpipe %CrLf%- Exchange pulse air valve at the paint color changer %CrLf%- Start reset process for dosing device to remove air
1300;Search for faulty car body, possibly reselect.
1301;Exchange component immediately and reset cycles at the teach pendant or at the vision system.
1302;- On the user page 'Channel overview' of the teach pendant, remove the tick 'Write access. Eco Screen will %CrLf% be locked.'
1303;Check whether all firmware tasks with "UpdTimer1" are configured %CrLf%- RC.driveControlTimerName%CrLf%- MC. timerNameUpd%CrLf%- TC. teachControlTimer%CrLf%- IO.ONBOARD.SLOTPCI:4.FX765A:1.PBDP:0.cycleTime%CrLf%- IO.ONBOARD.SLOTPCI:5.FX760A:2.PBDP:0.cycleTime%CrLf%- IO.ONBOARD.SLOTPCI:2.FX780A:0.SERCOS:0.cycleTime
1304;Check whether UpdTimer1 and the tasks SO_TaskHigh, SO_TaskMedium and SO_TaskProtocol_Medium created in the ieccontrol.su are parameterized with the same cycle time
1305;Reference the SolventCan via HMI interface
1306;Check robot position and check whether any other errors are still pending 
1307;Set the parameters in the general.cfg and/or FgAssignment.ini
1308;Relieve roller. If no collision should have occurred, check the rope or the light barrier.
1309;For mentioned type, check profile with 3DOnSite and restore, observe error reports where appropriate
1310;In the vision system, check the Fifo overview whether car body to be worked on is still available in the Fifo memory.%CrLf%Unselect machine and convey car body out.
1311;Program concerned ride slower.
1312;Clean light barrier and acknowledge warning message.
1313;Check entered reference position and correct.%CrLf%Carry out function once again.
1314;Check the configuration file with 3DOnSite. If this is readable, contact controller manufacturer. 
1315;Check safety release for the ionization in the vision system "PNOZ diagnosis".%CrLf%If this should be available, the ionization itself has to be checked.
1316;The collision detection must be checked.
1317;Acknowledge error and move axis away from the limit switch in manual mode.
1318;Check pitch%CrLf%Check profile file with 3DOnSite and save again.
1319;Eliminate error.
1320;Detect reason for error in the control system.
1321;Check booth ventilation, observe error of the control system.
1322;Eliminate reason for error of the conveyor equipment and acknowledge error.
1323;Check safety release for the drives in the vision system "PNOZ diagnosis".%CrLf%If this should be available, external errors are to be checked.
1324;Check air supply.
1325;Check ionization%CrLf%Check supply voltage of the ionization.
1326;Remove interruption of the light barrier.
1327;In the PCUx.fu, check whether all abxPurge.Cyclic are configured with correct data. Either a PCA group or a time program name must be indicated!
1328;Exchange basic device if this should occur repeatedly
1329;- Check modules and/or components at the AIF string and exchange where appropriate %CrLf%- Check operating system version in SPC200. %CrLf%Is this permissible for the used axis interfaces?
1330;Exchange and/or remove unit
1331;Check and/or correct configuration of the internal units and string assignment and turn on SPC200 again and/or reset system or save actual configuration as required configuration (menu SET CONFIGUR.) and/or load project (with WinPISA)%CrLf%
1332;Check stepping motor, indexer subcontroller or field bus units and turn on SPC200 again and/or reset system 
1333;Service case, have firmware update carried out
1334;Carry out data reset and enter or load data again%CrLf%Exchange basic device if this should occur repeatedly
1335;Switch system off /on again, check level and stability of the supply voltage%CrLf%Exchange supply unit where appropriate
1336;Switch system off /on again, check level and stability of the supply voltage%CrLf%Exchange supply unit where appropriate%CrLf%Eliminate faults where appropriate%CrLf%
1337;Switch system off /on again, check level and stability of the supply voltage%CrLf%Carry out data reset Eliminate faults where appropriate%CrLf%Exchange basic device%CrLf%
1338;Switch system off/on again, check level and stability of the supply voltage%CrLf%Reset data
1339;- Check modules at the AIF string and string assignment or bring measuring system from end position and/or exchange measuring system cable%CrLf%Exchange AIF%CrLf%Repeat reference ride 
1340;Eliminate undervoltage and/or short circuit
1341;Eliminate undervoltage at the operating voltage connection (X2)
1342;Check whether the field bus unit is completely plugged in %CrLf%- Check slot, if necessary select other slot%CrLf%- Switch system on/off again%CrLf%
1343;Check diagnosis unit and control panel and/or connection
1344;Completely plug in and/or exchange unit 
1345;Correct configuration, see description to the field bus unit or in the configuration menu of WinPISA from version 4.41.
1346;Supply load voltage again and acknowledge error
1347;Correct start program number and/or load/enter start program
1348;Correct NC record and/or load/enter program
1349;Correct NC record
1350;Correct NC record, only terminate direct required value specification or direct control of the valve tension with M12 
1351;Finish NC programs with the command M02 and/or M30
1352;Check axis specification, check firmware version
1353;Analog required value input must be deactivated with M12 before it is reactivated with M10.
1354;Correct NC record%CrLf%Correct input and/or output address%CrLf%
1355;Check type and software version of the field bus card, exchange where appropriate. %CrLf%Permissible:%CrLf%-SPC200-COM-PDP from version 2.0%CrLf%-SPC200-COM-DN2%CrLf%-SPC200-COM-CO2%CrLf% 
1356;Remove obstacle in the traveling area and/or check supply pressure or increase positioning timeout and/or optimize regulator
1357;Correct NC record, position list or software ends
1358;Correct NC record and/or position list (refer to NC command "G25").
1359;Correct maximum speed or speed factor
1360;Check regulator, axis and application data
1361;Check I/O linking, check error stack (with WinPisa) and remove error cause where appropriate
1362;Check regulator, axes and application data, check limiting conditions%CrLf%- Design susceptible to vibrations?%CrLf%- supply pressure stable?%CrLf%- Is the carrier of the measuring system correctly reinforced and so forth %CrLf%
1363;Carry out dynamic identification ride
1364;Correct NC record and/or stop system before carrying out the action
1365;Check stroke limit value and valve adjusting value in the command M39, correct NC record where appropriate
1366;Set ENABLE input and restart identification ride 
1367;Carry out system identification once again
1368;Generate increasing flank on input ENABLE or check regulator, axis and application data%CrLf%Correct error at the stepping motor controller%CrLf%
1369;Carry out reference ride
1370;Check software ends and correct valve value in the command M39, correct NC program where appropriate
1371;Check speed limit value and correct valve value in the command M39, correct NC program where appropriate
1372;Correct command, check reference ride mode in the application data, compare with currently used data %CrLf%Admissible:%CrLf%- stepping motor axis: %CrLf%modes 0 to 4/ /- Pneum. axis: %CrLf%modes 0, 5 to 7/ /
1373;Before the concerned command, carry out the reference ride in the modes 0, 5 or 6. %CrLf%In mode 7 only: %CrLf%G01, G02 and M39 are permissible, also refer to command G 74%CrLf%
1374;Check the required values created in the field bus master (PLC) and adapt to the permissible traveling area where appropriate.%CrLf%Check limit values in the application data, adjust where appropriate.%CrLf%
1375;Correct parameter
1376;Check resolution and/or correct maximum speed
1377;Carry out data reset
1378;Correct input
1379;Correct input %CrLf%If the max. number of NC records is not reached yet: %CrLf%- Carry out program modification with WinPISA, memory is rearranged where appropriate. %CrLf%- After rearrangement of the memory, load program again.
1380;Delete not required program and NC records 
1381;Service case
1382;Connect cable and check diagnosis unit, use lower baud rate where appropriate
1383;Connect 1 signal to input ENABLE
1384;Connect 1 signal to input STOP
1385;Correct number of start program
1386;Do not use command in the current operating mode or change operating mode
1387;Stop system and call command and/or operating function once again
1388;Generate increasing flank on input ENABLE or check regulator, axis and application data%CrLf% Correct error at the stepping motor controller%CrLf%
1389;Use WinPISA from version 4.3 to edit such NC programs
1390;Connect 0 signal to input ENABLE
1391;Use newest WinPISA version.%CrLf%- Cancel all programs where appropriate and load again into the SPC200.%CrLf%Note: In the download area of Festo <festo.com> you will find the current WinPISA version.   
1392;Use newest WinPISA version, download from the Festo download area <festo.com> where appropriate and carry out the calibration this way. Adjust measuring system length in dialog "Axis data".%CrLf%
1393;Check measured value configuration.
1394;Make default measured value configuration for all axes. After that, specify desired configuration again.
1395;Carry out system reset.
1396;Check the function group assignment table "FgAssignment.ini".
1397;Check device status (LED's). use device manual for the error analysis. %CrLf% check process parameter file (Process.cfg) and start indicated parameter correction where appropriate.%CrLf% load process parameter file onto the control.%CrLf% Restart control. In case of repeated appearance, contact control supplier.
1398;Check device status (LED's) and temperature. Use device manual for error analysis.%CrLf%Repair fault and then acknowledge by means of: short power supply OFF/ON or changing and/or renewed setting of the required value of the faulty zone (activation/deactivation of the zone).
1399;Check device status (LED's) and temperature. %CrLf% check process parameter file (Process.cfg) and start indicated parameter correction where appropriate.%CrLf% load process parameter file onto the control.%CrLf% 
1400;Check switch for mechanical and electric function.
1401;Adjust override or required value for this device.
1402;Open appldisk\application\control\config\localsystem.cfg and set parameter [SOM].simulateEndpointMapping to 0.
1403;Check PLC configuration.
1404;Close motor blocking brake.
1405;Check filling level and size of the input buffers in station PLC and Rpc
1406;- Check error at the HMI and teach pendant %CrLf%- restart control %CrLf%- if error is not found, prepare status report, remove protocols and send to control supplier together with the application%CrLf%
1407;The selection in the vision system is blocked by the signal robot in process from Rpc. Lock in PLC and check visualization.
1408;Check color/paint in MultiK table and correct components
1409;- Close all mentioned valves%CrLf%- (purge all relevant hoses if necessary)%CrLf%- Dock linear unit%CrLf%- Reopen desired valve%CrLf%
1410;- Check pressure supply%CrLf%- Check docking and undocking valves for pressure and wear%CrLf%- Check pressure switch for docking and undocking valves%CrLf%- Drive linear unit manually into a defined state
1411;Reset the speed override to 100 % at the KeTop again.
1412;Acknowledge and start new learning process if necessary.
1413;Adjust time program and reduce paint volume in return line
1414;- Deselect machine%CrLf%- Check pitch
1415;Bring switch back into initial position after eliminating the error.
1416;Select correct feedback type, check hardware endpoint specifications in the process.cfg 
1417;Evaluate further error messages to identify the element that has acknowledged the cfg reading negatively.
1418;Correct configuration of the ActionPointOffset of the mentioned action point in BCU.cfg and restart control.
1419;Move all machines in home position and/or the switch for conveyor release must be activated.
1420;Check handed over values of the command "WAIT_PAINTPOSITION" in the movement program.
1421;Correct error class or use function RcuSetMessageOnce to issue the message.
1422;Check SercosName in the Mfb.cfg with names of the drives in the sercosx.cfgr.
1423;Check brush file, check 3DOnSite parameterization.
1424;Reduce the speed of the concerned axis by changing the movement profile.
1425;Define a project name and/or a program name for the corresponding type and ensure that a profile has been taught for this type number.
1426;Check the cfg parameters for the bus runtime and the paint distance delay and adjust where appropriate, also, check the needle response time in the process.cfg.
1427;Send error message as well as all necessary protocols for the error analysis to controller supplier.
1428;1. Kemro.Manager: Properties of the profibus master, set name="ProfibusMaster" and recopy file profibusmaster.cfgr.%CrLf%%CrLf%2. Set appldisk\application\control\config\profibusmaster.cfgr: parameter name="ProfibusMaster".
1429;1. Kemro.Manager: Properties of the profibus slave, set name="ProfibusSlave" and recopy file profibusslave.cfgr.%CrLf%%CrLf%2. Set appldisk\application\control\config\profibusslave.cfgr: parameter name="ProfibusSlave".
1430;Move complained axis into reference position, master again where appropriate.
1431;Check start position for the mastering and/or start the master process on master sensor.%CrLf%if necessary, check whether the configured master path "masteringdelta" is correctly configured.
1432;Check configuration of the axis end position. File "MachineData.cfg", parameter "minPos" of the affected axis.%CrLf%Align configured values with drive parameter S-0-0050.
1433;Check configuration of the axis end position. File "MachineData.cfg", parameter "maxPos" of the affected axis.%CrLf%Align configured values with drive parameter S0-0049.
1434;To reactivate the blocking air, it is necessary to change into another operating mode and to then switch to cleaning again.
1435;Move robot into fixed position inbox first and then open the solvent valves.
1436;Check switching distance sensor
1437;- Check movement program whether the absolute data were read in with RECEIVE(VISION, data) in front of RECEIVE(VISION_REL, data).%CrLf%- Abort movement program, correct and restart.
1438;- Relieve robot in operating mode T1%CrLf%- Check cabling for damage%CrLf%- Check robot movement and air pressure of the collision protection 
1439;Correct teach program, contact control manufacturer or increase the constant cMaxNoOfPoints to TRcuPaintChecker.tts.
1440;Either change EcoTalk program so that the measuring direction matches the configuration or change the configuration.
1441;Check, correct and reload EcoTalk program between BK_START and BK_FINISH.
1442;In the kemro.manager, enter a name for the slave FX775A:0/PNIO:0/PNIOSLAVE:0 and restart control
1443;Check parameterization in the 3DonSite process configuration (file process.cfg) and adjust where appropriate.%CrLf% Check teach program.
1444;Acknowledge error and pay attention during the next deactivation that the piston is not the active piston.
1445;Select at least one piston on vision system.
1446;Check current application volume%CrLf%- Check preparation 
1447;Check parameterization in the 3DOnSite process configuration (file Process.cfg) and adjust where appropriate.%CrLf%Turn off the learning where appropriate to delete the learned values and to restart the admission pressure learning. 
1448;None
1449;Selected main needle in vision system
1450;Activate named devices according to the lock
1451;Purge interface 
1452;Turn on air supply or purge interface
1453;Check named components of the application tower
1454;- Check network link%CrLf%- Restart vision system%CrLf%- Restart robot controller
1455;Correct parameters for hose compensation
1456;Correct parameter
1457;Check release of special color system and abort current processing where appropriate
1458;Correct time program
1459;Delete station (Clear FiFo) and continue. Contact control supplier in case of reappearance
1460;Correct type or color information and carry out download once again
1461;Check time program with 3DOnsite, create again where appropriate
1462;Check total course of the program, change property of the time program start 
1463;Exchange hardware of device
1464;Check parameter NoOfDegradeModes in the section [DegradeMode] in the file BCU.cfg. If parameter was chosen correctly, contact controller manufacturer 
1465;The parameter EnableDegradeMode in the section [Degrade] in the file BCU.cfg has to be set to True. Further parameters are to be configured in the file BCU.cfg. Contact controller manufacturer. 
1466;Check requirements for the drive release of the robot drives. %CrLf%Acknowledge, in case of reappearance, contact controller supplier.
1467;Move robot by means of the vision system or teach panel into bypass position and restart ghost.
1468;Check parameter for Partdetect in file BCU.cfg. Check parameter and signaller in station PLC.
1469;Check parameter SKIDLENGTH in the section [StationData] in the file BCU.cfg. Check signal source of the station PLC.
1470;Check whether the controller program can be loaded in the teach mode by means of the teach pendant.%CrLf%Check parameter TIMEOUTMOTIONREL in file BCU.cfg. %CrLf%If the program can be loaded in the teach mode and if the error occurs again, contact control supplier.
1471;Move robot by means of vision system or teach pendant into home position. If the robot is in home position and if the error %CrLf%occurs again, contact controller supplier.
1472;Acknowledge, check conveyor stop position in the type assignment and check program start position in the file BCU.cfg.
1473;Check brush files for current profile and create by parameterizing with 3DOnsite or copying where appropriate.
1474;Internal control error, deselect robot and contact control manufacturer.
1475;Internal error, check car body data in Rpc and PLC, start Rpc once again if necessary so that the car body memory is reinitialized. In case of reappearance, contact controller supplier.
1476;Check parameter in the section [Partdetect] in file BCU.cfg. Check signal source in station PLC. In case of repeated appearance, contact control manufacturer.
1477;If a synchronization signal is supposed to be received, the parameters in the section [PartDetect] in the file BCU.cfg must be set. If no synchronization signal is supposed to be received, the signal path and the parameterization in the station PLC have to be checked.
1478;Adapt parameterization in the type assignment table and reselect car body data record.
1479;Check parameterization in the station PLC and adjust where appropriate. Reselect car body data.
1480;Adapt parameterization in the paint assignment table and reselect car body data record.
1481;Adapt parameterization in the paint assignment table and reselect car body data record.
1482;Check parameterization of the multi-component table. Check parameterization of the permissible number of components by means of Processbuilder.
1483;Check parameterization in the type assignment table and carry out download where appropriate.
1484;Check parameterization in the file BCU.cfg. Contact controller manufacturer in case of reappearance.
1485;The data record of the station PLC is incomplete. Check parameterization and/or data flow in the station manager.
1486;Select a ringpipe color in the ghost mask.
1487;Check parameterization of the conveyor top position in the type assignment table.%CrLf%Check parameterization of the start of program position in the file BCU.cfg. %CrLf%Check time programs that are involved in the color change.
1488;Check time programs that are involved in the color change.
1489;Check release in the station PLC.
1490;Acknowledge, check conveyor top position in the type assignment table. Current car body cannot be painted anymore.
1492;Check parameterization in PLC and Rpc. Acknowledge, in case of reappearance, contact controller supplier.
1493;In case of command via the vision system: move robot first into the position AboveGunbox.%CrLf%In case of command from time programs and/or from profile programs: change time programs and/or teach programs.
1494;After purging & home position, only fixed position rides can be started at the vision system.%CrLf% Acknowledge.
1495;Convey car body out of the zone or, if there is no collision danger, start fixed position above teach pendant.
1496;Move robot into home position. Then approach desired fixed position.
1497;Acknowledge, bring robot into fixed position Inbox or home position.
1498;Acknowledge, bring robot into fixed position Abovebox or home position.
1499;Acknowledge, bring robot into fixed position Abovebox.
1500;Prepare process in manual mode. %CrLf%If preparation is necessary in operating mode T2, remove fixed position rides from time program.
1501;Eliminate error and start referencing again.
1502;Wait until referencing has ended.
1503;1) Reference the controller.%CrLf%2) Restart the control system to repeat the reference test
1504;Adjust parameters.
1505;Wait until referencing has ended.
1506;Exchange component and reset wear counter.
1507;Exchange component soon and reset wear counter.
1508;Check and correct parameterization
1509;Check reason for the collision and eliminate.
1510;Check reasons and remove.
1511;Check relief valve
1512;Check material pressure regulator and pressure sensor.
1513;Check configuration (required value, tolerances) and correct.%CrLf%Start circulation where appropriate.
1514;Check set limit value.
1515;Check individual and/or detailed alarm.
1516;Check and/or press motor overload switch.%CrLf% Check direction of rotation and change poles at the plug where appropriate.%CrLf%Phases and backup fuses.
1517;In case of manual filling: refill heat carrier.%CrLf%In case of automatic filling: open cooling water influx and wait until filling is finished.%CrLf%In case of automatic filling, the magnetic valve is opened.
1518;Minimum flow in the tempering device not available.%CrLf%Check flow (maybe clean dirt trap).%CrLf%Check flow blocking valve and/or ball valve and open where appropriate.
1519;Heat dissipation at the consumer not available.%CrLf% Check set limit value.%CrLf%Heating turns back on after cooling by 1-2 ?C.
1520;Check flow in the tempering device.%CrLf%Too small heat dissipation at the heater (possibly lime deposits on the heating rod).%CrLf%Check set limit value.%CrLf%Unlock by pressing the <Enter> key at the tempering device
1521;Check configuration and eliminate error where appropriate.
1523;Check connection and where appropriate main switch at the terminal equipment or participant.%CrLf%Check interlocks.%CrLf%Restart controller. Contact controller supplier in case of reappearance.
1524;Check setting at the single device. The cooling can be switched on or off by means of a switch at the single device.
1525;Fill cooling water tank and check hosing.
1526;In the process record, control which time programs could not be loaded and rework these.
1527;None. A time program to fetch back the indicated pig into the source station is started automatically.
1528;Check required values in brush table as well as override factors and adjust where appropriate. %CrLf%Carry out and check process calibration at the end of program.
1529;Prepare time program
1530;Activate at least one channel per supply group.
1531;Check system for tightness
1532;Check system 
1533;Check of the component according to message
1534;Check and correct parameters in the process.cfg
1535;Eliminate short circuit
1536;Check whether the filament between the two contacts at the cleaning device in order is ok.%CrLf%Install new wire where appropriate.
1537;Check time flow of the purging process and the application process, shift macro for the tilting in the teach program to suitable place.
1538;Check parameterization in the 3DOnSite process configuration (file Process.cfg) and restart controller. %CrLf%In case reappearance, generate code with ProcessBuilder again, compile and restart controller.%CrLf%Where appropriate, contact controller supplier.
1539;Check sensor for rotation monitoring.%CrLf% Check pneumatics (none or too small air supply for air drive). %CrLf% Check air drive and/or mask for sluggishness.%CrLf%Parameterization in the 3DOnSite process configuration (file Process.cfg).
