ecorpc 1.10.0009
13;20;%4Restart Application w\u00E4hrend Programm l\u00E4uft
13;21;%4Applikation wird nicht gestartet, Karossendaten haben Option: No Paint
13;22;%4Programmstart nicht m\u00F6glich, Brushdateien nicht geladen, ProgNr. %1, %2
13;23;%4Timeout Anforderung Degrademode an Motion
13;24;%4Maschine %1 - Fehler beim Sichern des Antriebsparameters %2, da kein Zugriff auf Datei %3.
13;25;%4Maschine %1 Kann Parameter %2 in Datei %3 nicht \u00E4ndern.
13;26;%4Maschine %1 Kann Datei %2 nicht speichern.
13;27;%4Maschine %1 Systemneustart konnte nicht ausgef\u00FChrt werden - Grund %2
13;28;%4Maschine %1 konnte nicht gestartet werden, da Programm noch aktiv. Programm wurde abgebrochen.
13;29;%4Programmstart und Karosse noch nicht an Programmstartposition. W\u00E4hlen Sie den Roboter ab!
13;30;%4Timeout Programmabbruch 
13;31;%4Roboter bereit zum Fortsetzen f\u00FCr ID: %1, Start \u00FCber Eingang: i_mStartRobotinWait durch StationsSPS
13;32;%4Warte auf Lackierfreigabe 
13;33;%4Abbruch von Program %1 weil Signal 'BodyInPosition' inaktiv
13;34;%4Signal Profilfrei an Visualisierung gebr\u00FCckt jedoch ist Maschine %1 angew\u00E4hlt.
17;1;%4Mehr als ein Strobe von Stations-SPS: %1
17;2;%4Body-ID ausser Bereich: %1
17;3;%4Fehler Signalfolge von F\u00F6rdertechnik: Kein Signal Karosse einf\u00F6rdern vor Karosse in Position.
17;4;%4Fehler Signalfolge von F\u00F6rdertechnik: Kein Signal Karosse in Position vor Karosse ausf\u00F6rdern.
17;5;%4Fehler Signal von F\u00F6rdertechnik: Karosse ausf\u00F6rdern und Stop&Go-Mode nicht parametriert.
17;6;%4Fehler Signal von F\u00F6rdertechnik: Karosse in Position und Stop&Go-Mode nicht parametriert.
17;7;%4Fehler Signal von F\u00F6rdertechnik: Karosse ausf\u00F6rdern und Stop&Go-Mode nicht parametriert.
17;8;%4Karosse ohne Daten am Zoneneinlauf.
17;9;%4Fehler: Initialisierung Typkontrolle und Sperrz\u00E4hler noch aktiv
20;1;%4Maximaler F\u00FCllstand Eingangsspeicher \u00FCberschritten %1
20;2;%4Maximaler F\u00FCllstand Eingangsspeicher erreicht %1
20;3;%4Maximaler F\u00FCllstand GeistEingangsspeicher \u00FCberschritten %1
20;4;%4Maximaler F\u00FCllstand GeistEingangsspeicher erreicht %1
20;5;%4Karossendaten inkonsistent: Start Vorbereitung bei ID: %1 nicht gesetzt
20;6;%4Karossendaten ID: %1  im Karossenspeicher bereits vorhanden
20;7;%4Part Detect Signal von Stationssteuerung und Programmstartposition bereits \u00FCberschritten
20;8;%4Part Detect Signal erhalten und keine Karosse im Bereich 
20;9;%4Part Detect Signal erhalten und keine Karosse in der Zone
20;10;%4Part Detect Signal erhalten und keine Freigabe in BCU.cfg
20;11;%4Part Detect Signal erhalten w\u00E4hrend Programm l\u00E4uft
20;12;%4Strobe Start Preparation bereits erhalten f\u00FCr Karosse mit ID: %1
22;1;%4Programmnummer: %1 der Ebene %2 ausser Bereich oder nicht parametriert.
22;2;%4Typnummer: %1 nicht vorhanden
22;3;%4FarbNr.: %1 Farbventilnummer: %2 ausser Bereich oder nicht parametriert
22;4;%4FarbNr.: %1 Farbgruppe: %2  ausser Bereich oder nicht parametriert
22;5;%4Farbnummer: %1 nicht vorhanden
22;6;%4Projektname nicht vorhanden
22;7;%4FarbNr.: %1 Externer Farbcode: %2 nicht vorhanden
22;8;%4MKbetrieb: FarbNr: %1, Komponente %2, KomponentenNr %3 ausser Bereich
22;9;%4Mehrkomponentenbetrieb: FarbNr: %1, Farbventilnummer: %2 ausser Bereich oder nicht parametriert
22;10;%4Mehrkomponentenbetrieb: FarbNr: %1, Farbgruppe: %2 ausser Bereich oder nicht parametriert
22;11;%4Mehrkomponentenbetrieb: FarbNr: %1, Mischungsverh.: %2 ausser Bereich oder nicht parametriert
22;12;%4Mehrkomponentenbetrieb: FarbNr:%1 Anzahl Komponenten: %2 ausser Bereich
22;13;%4F\u00F6rdererstopdistanz f\u00FCr Typnummer: %1 nicht vorhanden
22;14;%4Mehrkomponentenbetrieb: Supplygroup: %1 f\u00FCr FarbNr: %2 ausser Bereich, (Bereich Supplygroup: 0..%3)
22;15;%4Supplygroup: %1 f\u00FCr FarbNr: %2 ausser Bereich, (Bereich Supplygroup: 0..%3)
22;16;%4Maximale Anzahl Supplygroups ausser Bereich (cMaxNumberofSupplygroups = %1)
22;17;%4Typ: %1 keine g\u00FCltige Skidl\u00E4nge (%2mm) aus Typzuordung.
22;18;%4Programmnummer %1 nicht in Typzuordnung parametriert
23;1;%4F\u00F6rderer am Bedienpult gebr\u00FCckt
23;2;%4F\u00F6rderer am Einlauf gesperrt.
23;3;%4Keine Applikationsfreigabe w\u00E4hrend des Applizierens.
24;1;%4F\u00F6rdererstop : Roboter nicht in Vorposition
24;2;%4F\u00F6rdererstopp : Keine Lackierfreigabe
24;3;%4F\u00F6rdererstop Ende: Roboter nicht in Vorposition
24;4;%4F\u00F6rdererstop Ende : Vorbereitung nicht beendet
24;5;%4F\u00F6rdererstopp: Keine Freigabe Programmstart von StationsSPS
24;6;%4F\u00F6rdererstopp Ende: Keine Freigabe Programmstart von StationsSPS
24;7;%4F\u00F6rdererstopp: Karosse hat F\u00F6rdererstopposition \u00FCberschritten
24;8;%4F\u00F6rdererstopp Ende: Karosse hat F\u00F6rdererstopposition \u00FCberschritten
24;9;%4F\u00F6rdererstop : Brushfiles nicht geladen
24;10;%4F\u00F6rdererstopp Ende: Brushfiles nicht geladen
25;1;%4Mehr als ein Strobe von Stations-SPS: %1
25;2;%4Strobe Vorbereitung empfangen und in Datei BCU.cfg nicht konfiguriert
25;3;%4Strobe start Hauptkanal empfangen und in Datei  BCU.cfg nicht konfiguriert
27;1;%4Karossendaten mit Identifikationsmummer %1 ist im Fifospeicher nicht vorhanden. 
27;2;%4Identifikationsnummer = 0.
28;1;%4ID-Nummer bei Index %1 mehrfach vorhanden.
28;2;%4ID-Nummer %1 nicht vorhanden.
28;3;%4Bausteinfehler.
34;1;%4Einf\u00FCgen nicht m\u00F6glich. Maximaler F\u00FCllstand Fifospeicher erreicht %1.
36;1;%4Fixposition In Gunbox nur aus \u00DCber Gunbox m\u00F6glich.
36;2;%4Anford. Grundstellung aus Position In Gunbox nicht m\u00F6glich.
36;3;%4Nur Sp\u00FClposition m\u00F6glich bei Grundstellung und Karosse in Zone.
36;4;%4Fixposition nicht m\u00F6glich, da Karosse in der Zone.
36;5;%4Fixposition nur \u00FCber Grundstellung m\u00F6glich.
36;6;%4Von AboveBox nur Fixposition InBox oder Home m\u00F6glich
36;7;%4Von InBox nur Fixposition AboveBox oder Home m\u00F6glich
36;8;%4Von InBox nur Fixposition AboveBox m\u00F6glich
36;9;%4AboveBox nur aus InBox m\u00F6glich.
36;10;%4Fixpositionsfahrten aus Zeitprogrammen sind in Betriebsart T2 mit Material nicht zugelassen
36;11;%4Von BrushClean400 nur FlushDry400 oder Home m\u00F6glich
36;12;%4Von FlushDry400 nur FlushDry0 oder Home m\u00F6glich
36;13;%4Von FlushDry0 nur Home m\u00F6glich
36;14;%4Von BrushClean0 nur BrushClean400 oder Home m\u00F6glich
36;15;%4Von InBox nur AboveBox, BrushClean0 oder Home m\u00F6glich
36;16;%4Fixposition %1 ist nur von %2 m\u00F6glich
36;17;%4Von Fixposition "Gunturn" ist nur "InBox" m\u00F6glich.
36;18;%4Fixposition "InToolCleaner" nur aus "AboveToolCleaner" m\u00F6glich.
36;19;%4Von "InToolCleaner" ist nur Fixposition "AboveToolCleaner" m\u00F6glich.
36;20;%4Aus aktueller Fixposition %1 sind nur folgende Fixpositionen m\u00F6glich: %2
36;21;%4Fixposition nicht m\u00F6glich, da Karosse in der Zone und Roboter nicht in Bypass
36;22;%4Es ist nur %1 Fixpostion m\u00F6glich
36;23;%4Aus InBox oder GunTurn nur %1 m\u00F6glich
36;24;%4Es ist nur %1 Fixposition m\u00F6glich
36;25;%4Es ist nur \u00FCber AboveBox m\u00F6glich die Purge oder Inbox anzufahren
36;26;%4Nur von  InBox Fixposition GunTurn moeglich
42;1;%4Fehler Timeout Reinitialisieren Karossendaten
43;1;%4Programmnummer: %1 ausser Bereich oder nicht parametriert
43;2;%4Typnummer: %1 nicht vorhanden
43;3;%4FarbNr.: %1 Farbventilnummer: %2 ausser Bereich oder nicht parametriert
43;4;%4FarbNr.: %1 Farbgruppe: %2  ausser Bereich oder nicht parametriert
43;5;%4Farbnummer: %1 nicht vorhanden
43;6;%4Projektname nicht vorhanden
43;7;%4FarbNr.: %1 Externer Farbcode: %2 nicht vorhanden
43;8;%4Mehrkomponentenbetrieb: FarbNr: %1, Komponente %2, KomponentenNr %3 ausser Bereich
43;9;%4Mehrkomponentenbetrieb: FarbNr: %1, Farbventilnummer: %2 ausser Bereich oder nicht parametriert
43;10;%4Mehrkomponentenbetrieb: FarbNr: %1, Farbgruppe: %2 ausser Bereich oder nicht parametriert
43;11;%4Mehrkomponentenbetrieb: FarbNr: %1, Mischungsverh.: %2 ausser Bereich oder nicht parametriert
43;12;%4Mehrkomponentenbetrieb: FarbNr:%1 Anzahl Komponenten: %2 ausser Bereich
43;13;%4F\u00F6rdererstopdistanz f\u00FCr Typnummer: %1 nicht vorhanden
43;14;%4Mehrkomponentenbetrieb: Versorgungsgruppe: %1 f\u00FCr FarbNr: %2 ausser Bereich, (Bereich Versorgungsgruppe: 0..%3)
43;15;%4Versorgungsgruppe: %1 f\u00FCr FarbNr: %2 ausser Bereich, (Bereich Versorgungsgruppe: 0..%3)
43;16;%4Maximale Anzahl Versorgungsgruppen ausser Bereich (cMaxNumberofSupplygroups = %1)
43;17;%4Ung\u00FCltige Sonderfarbventilnummer: %1 von Stationssteuerung
43;18;%4Sonderfarbventilnummer: %1 von Stationsteuerung
43;19;%4Applikation einer Sonderfarbe im Geistbetrieb nicht m\u00F6glich
43;20;%4Komponente %1 in MultiK-Farbe(%2) mehrfach verwendet
43;21;%4Farbnummer %1 mehrfach konfiguriert, Konfiguration in MultiK-Tabelle wird verwendet
43;22;%4Option Geist ohne Farbe und kein Geistdatensatz von SPS erhalten
43;23;%4Unzul\u00E4ssiges Ma\u00DF %1 f\u00FCr Typ=%2 aus Typzuordungstabelle.
43;24;%4Ung\u00FCltige Farbventilnummer: %1 von Stationssteuerung 
43;25;%4Keine Lackierkan\u00E4le vorhanden oder abgew\u00E4hlt f\u00FCr die ausgew\u00E4hlte Farbe (Nr = %1, Versorgungsgruppe %2)
70;1;%4Es werden keine Sollwerte von EcoScreen gelesen, vom PHG wurde der 'Write access' weggenommen. 
70;2;%4\u201E%4Lackierkanal %1 kann nicht bei angew\u00E4hltem Zerst\u00E4uber an/abgew\u00E4hlt werden. Kanal wird bei Zerst\u00E4uberabwahl an/abgew\u00E4hlt.
70;3;%4Mindestens ein Lackierkanal muss angew\u00E4hlt sein.
70;4;%4Kanal %1 kann nicht bei angew\u00E4hltem Zerst\u00E4uber an/abgew\u00E4hlt werden.
73;1;%4Lackierfreigabe nicht gesetzt.
73;2;%4Lackierfreigabe aufgrund fehlender Drehzahl nicht gegeben
74;1;%4Freihalteluft abgeschaltet. Zum Reaktivieren Betriebsart Reinigung verlassen und neu setzen.
74;2;%4Freihalteluft BellCleanerB abgeschaltet. Zum Reaktivieren Betriebsart Reinigung verlassen und neu setzen.
79;1;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Ventil %2 offen.
79;2;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Ventil %2 offen.
79;3;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Ventil %2 offen.
79;4;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Ventil %2 offen.
79;5;%4Pumpe %1 kann nicht eingeschaltet werden. Keine Pumpenfreigabe.
79;6;%4%1 kann nicht eingeschaltet werden, da keine Drehzahlfreigabe.  
79;7;%4%1 ist an, aber am Initiator %2 ist kein Druck.
79;8;%4Initiator %1 Druck\u00FCberwachung ausgel\u00F6st.
79;9;%4AirFlow %1 kann nicht eingeschaltet werden, in BA Hand nicht in der Visu angesteuert, in BA Auto l\u00E4uft kein TP.
79;10;%4%1 kann nicht eingeschaltet werden, da %2 und %3 nicht TRUE. 
79;11;%4Pumpe %1 kann nicht in Hand eingeschaltet werden. Keine Pumpenfreigabe. 
79;12;%4Keine Bewegungsfreigabe Kolben %1.
79;13;%4Keine Bewegungsfreigabe Kolben B.
79;14;%4Verriegelung von Ger\u00E4t %1 wurde \u00FCberbr\u00FCckt.
79;15;%4Hauptnadel(n) nicht freigegeben: %1
79;16;%4Farbventil und FD1 oder FD2 wurden ge\u00F6ffnet und trotzdem steht kein Druck an.
79;17;%4Keine Bewegungsfreigabe Kolben C.
79;18;%4CO2-K\u00FChler %1 gest\u00F6rt
79;19;%4%1 ist an und am Initiator %2 ist kein Druck.
79;20;%4Ger\u00E4t %1 soll geschaltet werden, aber noch keine R\u00FCckmeldung von Ger\u00E4t %2.
79;21;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Ventil %2 nicht angesteuert ist
79;22;%4Schalten der Kupplung nicht erlaubt, w\u00E4hrend Pumpe l\u00E4uft
79;23;%4\u00DCberwachung Hochdruckversorgung %1 meldet \u00DCberdruck (NoOverpressure = %2, InRange = %3)
79;24;%4\u00DCberwachung Hochdruckversorgung %1 meldet Unterdruck (NoOverpressure = %2, InRange = %3)
79;25;%4Ger\u00E4t %1: Temperatur\u00FCberwachung ist deaktiviert
79;26;%4Ger\u00E4t %1: Temperatur\u00FCberwachung ausgel\u00F6st
79;27;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da %2 nicht ok.
79;30;%4Maximale Farbmenge %1 beim Laden in R\u00FCckf\u00FChrung \u00FCberschritten
79;31;%4Verd\u00FCnnerventile im Reinigungsger\u00E4t k\u00F6nnen nicht ge\u00F6ffnet werden, da Roboter nicht in Fixpos InBox
79;32;%4%1 ist aus, aber am Initiator %2 steht Druck an.
79;33;%4Maximale \u00D6ffnungszeit (%1) von Ventil (%2) mit Ventil (%3) \u00FCberschritten
79;40;%4Ventil %1 kann nicht angesteuert werden, da Schablone nicht angedockt
79;41;%4Ventil %1 kann nicht angesteuert werden, da Schablone angedockt
79;42;%4Initiator %1 nicht belegt.
79;43;%4Fehler Leckage\u00FCberwachung %1
79;44;%4Fehler Leckage\u00FCberwachung %1
79;45;%4%1 kann nicht eingeschaltet werden, da ung\u00FCltige Drehzahlvorgabe (Drehzahlvorgabe <= 0)
79;46;%4%1: Vorgegebene Drehzahl wurde nicht erreicht
79;60;%4Sp\u00FClen R\u00FCckf\u00FChrung notwendig, aufgrund Druckentlasten \u00FCber %1
79;2000;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Schlitten nicht angedockt
79;2001;%4Abdocken nicht m\u00F6glich. Schnittstelle nicht gesp\u00FClt.
79;2002;%4Abdocken nicht m\u00F6glich. Ventil %1 noch ge\u00F6ffnet.
79;2003;%4Andocken nicht m\u00F6glich. Schlitten nicht positioniert. Soll %1 Ist%2
79;2004;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Ventil %2 ge\u00F6ffnet oder Schlitten nicht angedockt.
79;2005;%4Zeit\u00FCberschreitung beim An- oder Abdocken des Schlittens.
79;2006;%4Schlitten kann nicht andocken, da er nicht auf einer g\u00FCltigen Position steht.
79;2007;%4Schlitten kann nicht abgedockt werden, da die Schnittstelle nicht gesp\u00FClt ist.
79;2008;%4Schnittstelle ist nicht gesp\u00FClt und kein Druck an Initiator %1.
79;2009;%4Laden ohne zu Positionieren:  LCC Pos (%1) ist ungleich dem gew\u00E4hlten Ventil (%2)
79;2010;%4Beide Schalter (%1) des Schlittens sind nicht belegt.
79;2011;%4Schlitten abdocken (%1) angesteuert und beide Schalter (%2) sind belegt.
79;2012;%4Schlitten andocken (%1) angesteuert und beide Schalter (%2) sind belegt.
79;2013;%4Schlitten andocken (%1) angesteuert und Schalter %2 ist belegt.
79;2014;%4Schlitten abdocken (%1) angesteuert und nur Schalter %2 ist belegt.
79;2015;%4Schlitten abdocken (%1) angesteuert und beide Schalter (%2) sind belegt.
79;3000;%4Hubzylinder Applikationsturm: Bewegung abw\u00E4rts nicht m\u00F6glich, da Bremse geschlossen oder Druck im unteren Zylinder zu niedrig
79;3001;%4Hubzylinder Applikationsturm: Bewegung aufw\u00E4rts nicht m\u00F6glich da Bremse geschlossen.
79;3002;%4Hubzylinder Applikationsturm: Endschalter oben %1 nicht verlassen obwohl Bremse und unteres Ventil %2 offen.
79;3003;%4Hubzylinder Applikationsturm: Endschalter unten %1 nicht verlassen obwohl Bremse und oberes Ventil %2 offen.
79;3004;%4Hubzylinder Applikationsturm: Bewegung abw\u00E4rts wurde gestartet und nach Timeout von %1 nicht beendet
79;3005;%4Hubzylinder Applikationsturm: Bewegung aufw\u00E4rts wurde gestartet und nach Timeout von %1 nicht beendet.
79;3006;%4Hubzylinder Applikationsturm: Initiatoren %1 und %2 k\u00F6nnen nicht gleichzeitig belegt sein.
79;3007;%4Hubzylinder Applikationsturm: Bremse kann nicht ge\u00F6ffnet werden, da der Druck im unteren Zylinder %1 zu niedrig. 
79;3008;%4Applikator nicht in Applikationspostion (%1 und %2) oder Zylinderbremse offen
79;3009;%4Schwenkantrieb Applikationsturm: Initiatoren %1 und %2 k\u00F6nnen nicht gleichzeitig belegt sein.
79;3010;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Schalter %2 belegt
79;3011;%4Ventil %1 kann nicht ge\u00F6ffnet werden, da Schalter %2 nicht belegt
79;3012;%4Papierrolle von Reinigungsger\u00E4t %1 kann nicht gedreht werden, da Turm nicht in oberer Endlage ist.
79;3013;%4Ventil%1kann nicht ge\u00F6ffnet werden, Schlitten positon NOK
79;3014;%4Schlitten kann nicht abgedockt werden weil Ventil %1 ge\u00F6ffnet ist
86;1;%4Device Index %1 ist nicht in der Ger\u00E4teliste enthalten.
87;1;%4Device Index %1 ist nicht in der Ger\u00E4teliste enthalten.
88;1;%4Heartbeat zum TeachControl ausgefallen oder Antwortzeit \u00FCberschritten
88;2;%4Heartbeat zur Bewegungssteuerung ausgefallen oder Antwortzeit \u00FCberschritten
88;3;%4Heartbeat zur Visualisierung ausgefallen
88;4;%4Heartbeat zur SPS ausgefallen oder Antwortzeit \u00FCberschritten.
90;1;%4Parameter '%2' in %1.cfg nicht gefunden
90;2;%4KMEM-Fehler %1 an Position %2
100;1;%4Strobes von SPS nicht eindeutig
100;2;%4NAck f\u00FCr Body Strobe
100;3;%4Body %1 nicht gefunden
100;4;%4Kein Platz in Fifo%1
100;5;%4Kein Body am Zoneneinlauf in Fifo%1
100;6;%4Type- oder Farbinformation nach Download ung\u00FCltig f\u00FCr Body %1
100;7;%4Umwahl in der Zone w\u00E4hrend Motion active
100;8;%4BodyInPosition empfangen ohne Karosse in der Zone
100;9;%4BodyInPosition empfangen und mehr als eine Karosse in Zone
100;10;%4Karosse %1 ist an der TrackingEndPosition, obwohl Statistik oder Postprozess nicht fertig  
100;11;%4Roboter ist aktiviert ohne angew\u00E4hlten Zerst\u00E4uber 
100;12;%4Brushfile f\u00FCr Typ %1 kann nicht geladen werden
100;13;%4Es konnte kein Datensatz f\u00FCr T2+Process angelegt werden
100;14;%4Karossenabstand zu klein
100;15;%4Karosse %1 hat das PartDetect Fenster ohne Synchronisation verlassen
100;16;%4PartDetectSignal f\u00FCr Karosse %1 vor PartDetect Fenster
100;17;%4PartDetectSignal f\u00FCr Karosse %1 nach PartDetect Fenster
111;1;%4Logische Kanalnummer ung\u00FCltig. Min: %1, Max: %2, Verwendet: %3
111;2;%4Physikalische Kanalnummer ung\u00FCltig. Min: %1, Max: %2, Verwendet: %3
111;110;%4Initiatorname %1 nicht gefunden
111;111;%4Prozess besitzt keine Ger\u00E4te vom Typ Initiator. Angefragt: %1
111;120;%4Airflowname %1 nicht gefunden
111;121;%4Prozess besitzt keine Ger\u00E4te vom Typ Airflow. Angefragt: %1
111;130;%4Dosierkolbenname %1 nicht gefunden
111;131;%4Prozess besitzt keine Ger\u00E4te vom Typ Piston. Angefragt: %1
111;140;%4Lineareinheitname %1 nicht gefunden
111;141;%4Prozess besitzt keine Ger\u00E4te vom Typ LinearUnit. Angefragt: %1
111;150;%4Farbventilname %1 nicht gefunden
111;151;%4Prozess besitzt keine Ger\u00E4te vom Typ ColorValve. Angefragt: %1
111;160;%4Ventilname %1 nicht gefunden
111;161;%4Prozess besitzt keine Ger\u00E4te vom Typ Valve. Angefragt: %1
111;200;%4Zeitprogrammstart \u00FCber SPS verz\u00F6gert, da Vorbereitung f\u00FCr die aktuelle Karosse bereits l\u00E4uft
111;300;%4Im vorbereitenden Kanal %1 befindet sich eine andere Farbe als vom Mainchannel erwartet %2/%3
111;301;%4Farbe %2 im Kanal %1 ist ungleich der Farbinfo %3 im logischen Kanal
111;400;%4Fehler beim Stoppen des Zeitprogramms %1
111;401;%4Fehler beim Starten des Zeitprogramms %1
111;402;%4Zeitprogramm %1 kann nicht sofort gestartet werden, da ben\u00F6tigte Kan\u00E4le noch belegt sind.
111;403;%4Zeitprog. %1 aus Farbwechselzuordnung nicht gefunden. Bitte g\u00FCltiges Zeitprog. zuordnen und Tabelle speichern
111;404;%4Falscher Wert f\u00FCr Parameter 'i_zVariantKey': %1
111;1000;%4Lineareinheit nicht in Lackierposition: Ist: %1, Soll: %2
112;2;%4Ger\u00E4t %1: Konfiguration Lesen fehlgeschlagen.
112;3;%4\u00D6ffnen der Datei %1\%2 fehlgeschlagen.
112;11;%4Druck nach Kompensation ausserhalb Toleranzbereich. 
112;21;%4Kompensationsfaktor f\u00FCr Sprung von %1 auf %2 ml/min konnte nicht gelernt werden.
113;1;%4Ein Objekt wurde w\u00E4hrend des Lackierens gel\u00F6scht ID: %1
113;2;%4Bei dem Versuch, eine Semaphore von der BCU zu erhalten, ist ein Fehler aufgetreten.
113;3;%4Bei dem Versuch, eine Unit an die BCU zur\u00FCckzugeben, ist ein Fehler aufgetreten.
113;4;%4Es konnte kein Kanal f\u00FCr die Vorbereitung bestimmt werden f\u00FCr ID: %1
113;5;%4Auftragsspeicher voll bei ID: %1
113;6;%4Objekt nicht im Karossenspeicher gefunden f\u00FCr ID: %1
113;7;%4Keine Kanalauswahl m\u00F6glich, da alle Kan\u00E4le deaktiviert ID: %1
113;8;%4Keine Kanalauswahl m\u00F6glich, Eingangsdaten ung\u00FCltig ID: %1
113;9;%4SupplyGroup: %1 nicht im g\u00FCltigen Bereich
113;10;%4Index: %1 zum Verschieben im Auftragspuffer ung\u00FCltig
113;11;%4Unbekannter Kanalstatus
