Action 1.09.0013
1239;Zeitprogramm über "Stopp" oder "Stopp alle" abbrechen und über die Serviceseite das Referenzieren starten
1240;Druck im Kolben manuell entlasten und Referenziervorgang erneut starten 
1241;- Timeoutzeit des Eventschritts im Zeitprogramm 'PistonMaster' überprüfen%CrLf%- Prüfen ob Antriebsfreigabe und Leistung Dosierantriebe vorhanden ( Antriebsregeler Status 'AB' oder 'AF' ) 
1242;Überprüfung der Schlauchanschlüsse bzw. Blindstopfen am Mehrfachstecker,%CrLf%Überprüfung der Druckluftversorgung für STL%CrLf%Überprüfung Druckschalter STL
1243;Überprüfung der Schlauchanschlüsse am Mehrfachstecker
1244;Überprüfung der Druckluftversorgung für Matrix%CrLf%Überprüfung Druckschalter MLL
1245;- Turbine überprüfen%CrLf%- Solldrehzahl überprüfen%CrLf%- Zeitvorgabe überprüfen
1248;- Netzwerkverbindung prüfen, kann vom 3DOnSite Rechner auf die Steuerung kopiert werden%CrLf%- Prüfen ob Downloadverzeichnis existiert
1249;- Prüfen welcher Dateinamen vom 3DOnSite an die Steuerung übertragen wurde SV_StatisticDownload.i_zNewName
1250;- Columns, Sections, Keywords in der 3DOnSite Konfiguration prüfen
1251;- Prüfen ob in der Farbemengentabelle tatsächlich Werte ungleich -1.0 stehen.
1252;Temperatur erhöhen bzw. Heizdauer verlängern.
1253;Temperatur verringern bzw. Heizdauer verkürzen.
1254;Geschwindigkeit reduzieren.
1255;- Funktion von Ventilen u. Zylindern  prüfen, die ein Ausfließen des Mediums aus dem Dosierkolben ermöglichen %CrLf%- Parametrierung des max. zulässigen Moments überprüfen (process.cfg --> MaxTorque).%CrLf%- Dynamikparameter überprüfen%CrLf%- Mechanik falls möglich auf Schwergängigkeit überprüfen
1256;- Geschwindigkeit auf PTP 5% erhöhen.%CrLf%- Beschleunigung erhöhen.
1257;Parametrierung der Arbeits-/Sperrräume überprüfen.
1258;Konfiguration mit Kemromgr prüfen und mit Schaltplan abgleichen,%CrLf%anschließend Steuereung neu starten.
1259;- Druck in der Farbversorgung überprüfen.%CrLf%- Zum gewünschten Lack entsprechendes Farbventil überprüfen.%CrLf%- Initiatoren am Lackspeicher überprüfen. %CrLf%- Kolben im Lackspeicher überprüfen.  
1260;- Überprüfen ob Farbe im Lackspeicher geladen ist.%CrLf%- Hochdruckversorgung für Lackspeicher überprüfen. %CrLf%- Ringleitungsdruck überprüfen. %CrLf%- Betreffendes Farbventil auf Funktion überprüfen. 
1261;- Bauteil muss getauscht werden. 
1262;- Bauteil in Kuerze auswechseln. 
1263;- Zeitprogramm überprüfen, ob beim Ausfahren der Weg für die entweichende Luft frei ist. %CrLf%- Ansteuerventile für den entsprechenden Isolierzylinder überprüfen.%CrLf%- Initiatoren am Isolierzylinder überprüfen, auf Funktion und richtige Lage.%CrLf%- Abstreifen am Isolationszylinder überprüfen.    
1264;Die aktuelle Konfiguration der Steuerung (Sercos Teil) prüfen und klären warum der benötigte Parameter nicht enthalten ist.
1265;Klären weshalb ein oder beide Parameter mit unterschiedlichen Werten in die Konfiguration eingetragen wurden.
1266;Klären welcher Eintrag der richtige ist und in beiden Konfigurationsdateien den selben Namen verwenden.
1267;Prüfen ob Brushwerte oberhalb der Einschaltschwelle sind.
1268;Mastervorgang ernenut starten, ggf. auf weitere Anntriebsfehler achten.%CrLf%z.B. Achsendschalter usw.
1269;Verkabelung des Mastersennsors überprüfen, sicherstellen dass ein negative wie positive Rückmeldung des Signals erkannnt werden kann.%CrLf%Masteringdelta in der Konfiguration der genannten Achse vergrößern.
1270;- STS_GATE_NOK: Zählerkarte tauschen oder Reset durch Unterbrechen der Spannungsversorgung durchführen.%CrLf%ACHTUNG: Unbedingt die Zelle in T1 aufräumen, da ein Wiederaufsetzten nach Reset oder Ausfall der Zählerkarte nicht möglich ist (Verlust der aktuellen Fördererposition) KOLLISIONSGEFAHR!
1271;Genannten Parameter in der Datei "EcotalkVariables.ttp" auf gültigen Wert ändern und Steuerung neu starten.%CrLf%Der für diese Funktion gültige Wertebereich des Parameters ist aus dem Kommentar in der Datei zu entnehmen.
1272;EcoTalk-Befehl nach EcoTalk-Doku berichtigen und Teachprogramm neu laden.
1273;Betreffende Achse in den zulässigen Verfahrbereich bewegen.
1274;Konfiguration prüfen und korrigieren, anschließend Steuerung neu starten.
1275;Bitte informieren Sie ihren Steuerungslieferanten
1276;Zeitprogramm beenden und Kanal vor erneutem Start spülen.
1277;- Zeitprogramm überprüfen, ob beim Fahren der Weg für die entweichende Luft frei ist. %CrLf%- Ansteuerventile für den entsprechenden Isolierzylinder überprüfen.%CrLf%- Initiatoren am Isolierzylinder auf Funktion und richtige Lage überprüfen.%CrLf%- Abstreifen am Isolierzylinder überprüfen.
1278;Das Gerät ohne überbrücken der Verriegelung bedienen. 
1279;Den cfg-Parameter überprüfen. Übersetzung Förderer zum Drehgeber überprüfen (Zuviele Inkremente/mm). Auflösung der Zählerkarte reduzieren.
1280;Die Steuerung wurde aus Sicherheitsgründen gestoppt. %CrLf%ACHTUNG: Die Steuerung neu starten und unbedingt die Zelle in T1 aufräumen, da ein Wiederaufsetzen nach Reset oder Ausfall der Zählerkarte nicht möglich ist (Verlust der aktuellen Fördererposition) KOLLISIONSGEFAHR!
1281;Konfiguration der Override.def der der Brush.def angleichen, Gross/Kleinschreibung beachten.
1282;Anzahl der Sections im 3DOnsite reduzieren
1283;- Modul "Prozentuale Aufschläge" in 3DOnSite öffnen und abspeichern
1284;- Farbventil auf Funktion überprüfen%CrLf%- Überprüfen ob die angewählte Farbe am Farbventil angeschlossen ist%CrLf%- Überprüfen ob die angewählte Farbe an die Farbversorgung angeschlossen ist %CrLf%- Druck in der Farbversorgung überprüfen%CrLf%- Druckversorgung vom FD1 und FD2 überprüfen %CrLf%
1285;Im zur FU zugehörigen cfg-File die Parameter für den Fördererfilter (Conv_Vel_max, Conv_Acc_max) überprüfen und anpassen.
1286;Die cfg-Parameter für die Buslaufzeit und die Lackflugzeit kontrollieren und ggf. anpassen, sowie die Hauptnadelschaltzeit (gelernt über Feedbacksignal) überprüfen.
1287;Sektionsbezeichung korrigieren. z.B. auf Leerstellen prüfen:%CrLf%FALSCH:  [Section 1]%CrLf%RICHTIG: [Section1]
1288;Datei für angegebenes Modul und Farbe anlegen.
1289;Programmcode ueberpruefen
1290;Es muß sich ein Benutzer mit Berechtigung für T2-Betrieb an EcoScreen anmelden.
1291;- Versuchen den Benutzer erneut an- bzw. abzumelden.%CrLf%- Sollte das Problem erneut bestehen, den Rechner neu starten bzw. ViewServer neu starten.%CrLf%- Sollte das Problem weiterhin bestehen den Steuerungslieferanten kontaktieren.
1292;Benutzerverwaltung prüfen und mit Konfiguration der Visualisierung abgleichen.
1293;Überprüfen der EcoScreen konfiguration.
1294;- Prüfen warum der Roboter die Position nicht erreicht hat
1296;Geschwindigkeitsoverride am PHG prüfen, ggf. TimeOut-Zeit für das Fixpositionsfahrt erhöhen
1297;Im Processbuilder die parametrierte Groesse  ueberpruefen und auf einen gueltigen Wert aendern. Steuerung neu starten.
1298;- Schlauchübergänge prüfen mit Prüfdorn DN 7,25%CrLf%- Molch Strecke 1 tauschen%CrLf%- Schlauch Strecke 1 tauschen
1299;- Ringleitung entlüften%CrLf%- Pulsluftventil am Farbwechsler tauschen%CrLf%- Reset-Ablauf für Dosierer starten um Luft zu entfernen
1300;Fehlerhafte Karosse suchen, evtl. nachwählen.
1301;- Bauteil sofort auswechseln, und Zyklen vom PHG aus oder von der Visu aus zurücksetzten. 
1302;mit Hilfe des PHG auf der Userpage 'Kanalübersicht' die Auswahl 'Write access Eco Screen will %CrLf% be locked.' entfernen. %CrLf%
1303;Prüfen ob alle Firmwaretask mit "UpdTimer1" konfiguriert sind%CrLf%- RC.driveControlTimerName%CrLf%- MC.timerNameUpd%CrLf%- TC.teachControlTimer%CrLf%- IO.ONBOARD.SLOTPCI:4.FX765A:1.PBDP:0.cycleTime%CrLf%- IO.ONBOARD.SLOTPCI:5.FX760A:2.PBDP:0.cycleTime%CrLf%- IO.ONBOARD.SLOTPCI:2.FX780A:0.SERCOS:0.cycleTime
1304;Prüfen ob UpdTimer1 und die im ieccontrol.su angelegten Tasks SO_TaskHigh, SO_TaskMedium und SO_TaskProtocol_Medium mit der gleichen Zykluszeit parametriert sind
1305;- Referenzieren der SolventCan über HMI-Interface
1306;Roboterposition prüfen sowie kontrollieren ob noch andere Fehler anstehen
1307;Setzen der Parameter in der general.cfg bzw. FgAssignment.ini
1308;Walze freifahren, sollte keine Kollision aufgetreten sein ist das Seil oder Lichtschranke zu ueberpruefen
1309;Mit 3DOnSite für genannten Typ Profil kontrollieren und neu speichern, ggf. Fehlermeldungen beachten
1310;In der Visualisierung die Fifo-Übersicht kontrollieren ob zu bearbeitende Karosse noch im Fifo-Speicher vorhanden ist.%CrLf%Maschine abwählen und Karosse ausfördern.
1311;Betreffende Fahrt langsamer programmieren.
1312;Lichtschranke reinigen und Warnmeldung quittieren.
1313;Eingetragene Refernzposition kontrollieren und korrigieren.%CrLf%Funktion erneut ausführen.
1314;Mit 3DOnSite die Konfigurationsdatei kontrollieren, falls diese lesbar ist Steuerungshersteller kontaktieren.
1315;Sicherheitsfreigaben für die Ionisation in der Visualisierung "PNOZ-Diagnose" kontrollieren.%CrLf%Sollte diese vorhanden sein, ist die Ionisation selbst zu prüfen.
1316;Die Kollisionserkennung ist zu überprüfen.
1317;Fehler quittieren und Achse im Handbetrieb vom Endschalter wegfahren.
1318;Taktabstand kontrollieren.%CrLf%Profildatei mit 3DOnSite kontrollieren und erneut speichern.
1319;Stoerung beseitigen.
1320;Störungsursache bei der Leittechnik ermitteln.
1321;Kabinenbelüftung prüfen, Fehler der Leittechnik-Steuerung beachten.
1322;Störungsursache der Fördertechnik beseitigen und Fehler quittieren.
1323;Sicherheitsfreigaben für die Antriebe in der Visualisierung "PNOZ-Diagnose" kontrollieren.%CrLf%Sollte diese vorhanden sein, sind externe Störungen zu prüfen.
1324;Luftversorgung prüfen.
1325;Ionisation prüfen%CrLf%Versorgungsspannung der Ionisation prüfen.
1326;Unterbrechung der Lichtschranke beseitigen.
1327;im PCUx.fu prüfen ob alle abxPurge.Cyclic mit korrekten Daten konfiguriert sind. Es muss entweder eine PCA-Gruppe oder ein Zeitprogrammname angegeben werden !
1328;Bei wiederholtem Auftreten Basisgeraet austauschen
1329;- Module bzw. Komponenten am AIF-Strang pruefen und ggf. austauschen%CrLf%- Betriebssystem-Version im SPC200 pruefen. Ist diese zulaessig für die eingesetzten Achsinterfaces?
1330;Baugruppe austauschen bzw. entfernen
1331;Konfiguration der internen Baugruppen und Strangbelegung pruefen bzw. korrigieren und SPC200 erneut einschalten bzw. Systemreset durchfuehren oder Istkonfiguration als Sollkonfiguration speichern (Menü SET CONFIGUR.) bzw. Projekt laden (mit WinPISA)%CrLf%
1332;Schrittmotor-Indexer-, Subcontroller- oder Feldbus-Baugruppe pruefen und SPC200 erneut einschalten bzw. Systemreset durchfuehren
1333;Servicefall, Firmware-Update durchführen lassen
1334;Daten-Reset durchführen und Daten neu eingeben bzw. laden%CrLf%Bei wiederholtem Auftreten Basisgeraet pruefen und ggf. austauschen
1335;System erneut Aus-/Einschalten, Hoehe und Stabilitaet der Versorgungsspannung ueberpruefen%CrLf%ggf. Versorgungsbaugruppe austauschen%CrLf%
1336;System erneut Aus-/Einschalten, Hoehe und Stabilitaet der Versorgungsspannung ueberpruefen%CrLf%ggf. Versorgungsbaugruppe austauschen%CrLf%ggf. Stoerungen eliminieren%CrLf%
1337;System erneut Aus-/Einschalten, Höhe und Stabilität der Versorgungsspannung überprüfen%CrLf%Datenreset durchführen%CrLf%ggf. Störungen eliminieren%CrLf%ggf. Basisgerät austauschen%CrLf%
1338;System erneut Aus-/Einschalten, Höhe und Stabilität der Versorgungsspannung überprüfen%CrLf%Datenreset durchführen
1339;- Module am AIF-Strang und Strangbelegung pruefen oder Messsystem aus Endlage bringen bzw. Messsystemkabel austauschen%CrLf%· AIF tauschen%CrLf%· Referenzfahrt wiederholen%CrLf%
1340;Unterspannung bzw. Kurzschluss beseitigen
1341;Unterspannung  am Betriebsspannungsanschluss (X2) beseitigen 
1342;- Prüfen, ob die Feldbus-Baugruppe vollständig eingesteckt ist%CrLf%- Steckplatz prüfen, ggf anderen Steckplatz wählen%CrLf%- System erneut Aus-/Einschalten%CrLf%
1343;Diagnose-Baugruppe und Bedienfeld bzw. Verbindung pruefen.
1344;Baugruppe vollstaendig einstecken bzw. austauschen
1345;Konfiguration korrigieren, siehe Beschreibung zur Feld-bus-Baugruppe oder im Konfigurationsmenü von WinPISA ab Version 4.41.
1346;Lastspannung wieder anlegen und Fehler quittieren
1347;Startprogrammnummer korrigieren bzw. Startprogramm laden/eingeben
1348;NC-Satz korrigieren bzw. Programm laden/eingeben
1349;NC-Satz korrigieren
1350;NC-Satz korrigieren, direkte Sollwertvorgabe oder direkte Steuerung der Ventilspannung erst mit M12 beenden
1351;NC-Programme mit dem Befehl M02 bzw. M30 abschließen
1352;Achsangabe überprüfen, Firmware-Version überprüfen%CrLf%
1353;Analoger Sollwerteingang muss mit M12 deaktiviert werden, bevor er erneut mit M10 aktiviert wird.
1354;NC-Satz korrigieren,%CrLf%Ein- bzw. Ausgangsadresse korrigieren%CrLf%
1355;Typ und Software-Version der Feldbuskarte prüfen, ggf. tauschen. %CrLf%Zulässig:%CrLf%-	SPC200-COM-PDP ab Version 2.0%CrLf%-	SPC200-COM-DN2%CrLf%-	SPC200-COM-CO2%CrLf%
1356;Hindernis im Verfahrbereich beseitigen bzw. Versorgungsdruck prüfen oder Positionier-Timeout erhöhen bzw. Regler optimieren
1357;NC-Satz, Positionsliste oder Software-Endlagen korrigieren 
1358;NC-Satz bzw. Positionsliste korrigieren (siehe unter NC-Befehl "G25").
1359;Maximalgeschwindigkeit oder Geschwindigkeitfaktor korrigieren
1360;Regler-, Achs- und Applikationsdaten prüfen 
1361;E/A-Ankopplung überprüfen, Fehlerstack (mit WinPisa) überprüfen und ggf. Fehlerursache beseitigen%CrLf%
1362;Regler-, Achs- und Applikationsdaten prüfen  Randbedingungen überprüfen%CrLf%- Konstruktion schwingungsanfällig?%CrLf%- Versorgungsdruck stabil?%CrLf%- ist der Mitnehmer vom Messsystem richtig befestigt. usw.%CrLf%
1363;dynamische Identifikationsfahrt durchführen
1364;NC-Satz korrigieren bzw. vor Durchführung der Aktion System stoppen
1365;Hubgrenzwert und Ventilstellwert beim Befehl M39 prüfen, ggf. NC-Satz korrigieren
1366;Eingang ENABLE setzen und Identifikationsfahrt erneut starten
1367;Systemidentifikation erneut durchführen
1368;steigende Flanke auf Eingang ENABLE erzeugen oder Regler-, Achs- und Applikationsdaten prüfen%CrLf%Fehler am Schrittmotor-Controller korrigieren %CrLf%
1369;Referenzfahrt durchführen
1370;Softwareendlagen und Ventilstellwert beim Befehl M39 prüfen, ggf. NC-Programm korrigieren
1371;Geschwindigkeitsgrenzwert und Ventilstellwert beim Befehl M39 prüfen, ggf. NC-Programm korrigieren
1372;Befehl korrigieren, Referenzfahrtmodus in den Applikationsdaten prüfen, mit aktuell verwendetem vergleichen%CrLf%Zulässig:%CrLf%- Schrittmotorachse: %CrLf%Modi 0 bis 4%CrLf%- Pneum.  Achse : %CrLf%Modi 0, 5 bis 7%CrLf%
1373;Vor dem betroffenen Befehl die Referenzfahrt im Modus 0, 5 oder 6 durchführen.%CrLf%Im Modus 7 sind nur zulässig: %CrLf%G01, G02 und M39, siehe auch Befehl G74%CrLf%
1374;Die im Feldbusmaster (SPS) erzeugten Sollwerte überprüfen und ggf. an den zulässigen Verfahrbereich anpassen.%CrLf%Grenzwerte in den Applikationsdaten überprüfen, ggf. anpassen.%CrLf%
1375;Parameter korrigieren
1376;Auflösung überprüfen bzw. Maximalgeschwindigkeit korrigieren
1377;Datenreset durchführen
1378;Eingabe korrigieren
1379;Eingabe korrigieren%CrLf%Wenn die max. Anzahl von NC-Sätzen noch nicht erreicht ist:%CrLf%- Programmänderung mit WinPISA durchführen, Speicher wird ggf. neu geordnet.%CrLf%- Nach Neuordnung des Speichers Programm erneut laden.
1380;nicht benötigte Programm und NC-Sätze löschen
1381;Servicefall
1382;Verbindungskabel und Diagnose-Baugruppe prüfen, ggf. niedrigere Baudrate nutzen
1383;1-Signal an Eingang ENABLE anlegen 
1384;1-Signal an Eingang STOP anlegen
1385;Nummer des Startprogramms korrigieren
1386;Kommando nicht in der aktuellen Betriebsart nutzen oder Betriebsart ändern
1387;System stoppen und Kommando bzw. Bedienfunktion erneut aufrufen
1388;steigende Flanke auf Eingang ENABLE erzeugen oder Regler-, Achs- und Applikationsdaten prüfen%CrLf%- Fehler am Schrittmotor-Controller korrigieren%CrLf%
1389;Verwenden Sie WinPISA ab Version 4.3, um derartige NC-Programme zu editieren
1390;0-Signal an Eingang ENABLE anlegen
1391;Neuste WinPISA verwenden. %CrLf%- ggf. alle Programme löschen und neu in den SPC200 laden.%CrLf%Hinweis: In der Download Area von Festo < festo.com> finden Sie die aktuelle WinPISA Version.%CrLf%
1392;Neuste WinPISA verwenden, ggf. von der Download Area von Festo < festo.com>  herunterladen und damit die Kalibrierung durchführen. Messsystemlänge im Dialog "Achsdaten" anpassen.%CrLf%
1393;Messwert-Konfiguration überprüfen.
1394;Default-Messwertkonfiguration für alle Achsen herstellen. Danach wieder gewünschte Konfiguration angeben.
1395;Systemreset durchführen.
1396;Die Funktionsgruppenzuordnungstabelle "FgAssignment.ini" pruefen.
1397;Geraete-Status (LED's) ueberpruefen. Geraete-Handbuch zur Fehleranalyse verwenden.%CrLf%Prozess-Parameter-Datei (Process.cfg) ueberpruefen und ggf. angegebenen Parameter korrigieren.%CrLf%Prozess-Parameter-Datei auf die Steuerung laden.%CrLf%Steuerung neu starten. Bei erneutem Auftreten Steuerungslieferant kontaktieren.
1398;Geraete-Status (LED's) und Temperatur ueberpruefen. Geraete-Handbuch zur Fehleranalyse verwenden.%CrLf%Fehler beheben und anschliessend quittieren durch: kurzes Netz AUS/EIN oder Verändern bzw. erneutes Setzen des Sollwertes der gestoerten Zone (Aktivieren/Deaktivieren der Zone).
1399;Geraete-Status (LED's) und Temperatur ueberpruefen. Geraete-Handbuch zur Fehleranalyse verwenden.%CrLf%Prozess-Parameter-Datei (Process.cfg) ueberpruefen und ggf. angegebenen Parameter korrigieren.%CrLf%Prozess-Parameter-Datei auf die Steuerung laden.
1400;Schalter auf mechanische - u. elektrische Funktion puefen. 
1401;Override oder Sollwert fuer dieses Geraet anpassen.
1402;\\appldisk\application\control\config\localsystem.cfg öffnen und parameter [SOM].simulateEndpointMapping auf 0 setzen
1403;SPS - Konfiguration prüfen.
1404;Motorhaltebremse schließen.
1405;Füllstand und Größe der Eingangsspeicher in Stations-SPS und Rpc prüfen
1406;- Fehler am HMI und PHG prüfen%CrLf%- Steuerung neustarten%CrLf%- falls Fehler nicht gefunden wird Statusreport erstellen, Protokolle abziehen und zusammen mit der Applikation an   Steuerungslieferanten schicken%CrLf%
1407;Die Anwahl in der Visualisierung wird durch das Signal Robot in Process von Rpc gesperrt. Verriegelung in SPS und Visualisierung prüfen.
1408;Farbe in MultiK-Tabelle prüfen und Komponenten korrigieren
1409;- Alle genannten Ventile schließen%CrLf%- (evtl. alle relevanten Schläuche spülen)%CrLf%- Lineareinheit andocken%CrLf%- Gewünschtes Ventil erneut öffnen%CrLf%
